class,app,p,pf,qf,vf
4,12,0.018132,0.64422,0.1335,0.75922
4,12,0.016712,0.63066,0.11812,0.77191
4,12,0.018517,0.65799,0.12985,0.74699
4,12,0.019427,0.66881,0.13156,0.73742
4,12,0.021517,0.68099,0.15389,0.72404
4,12,0.01946,0.66364,0.1709,0.73954
4,12,0.019455,0.66887,0.18147,0.73399
4,12,0.018865,0.66916,0.17814,0.73403
4,12,0.018619,0.66918,0.18195,0.7351
4,12,0.018691,0.66625,0.18117,0.73562
4,12,0.019008,0.66462,0.18402,0.73592
4,12,0.019259,0.66194,0.16889,0.73926
4,12,0.019395,0.66247,0.15357,0.73959
4,12,0.019164,0.66256,0.14703,0.74075
4,12,0.019148,0.66454,0.14558,0.74021
4,12,0.01752,0.66035,0.15812,0.74283
4,12,0.018602,0.66622,0.17094,0.73734
4,12,0.018668,0.6683,0.16775,0.73487
4,12,0.018071,0.6633,0.17723,0.73988
4,12,0.017401,0.65907,0.16313,0.74488
4,12,0.016604,0.65638,0.16877,0.74686
4,13,0.021801,0.9624,0.11857,0.24895
4,13,0.022329,0.96193,0.11604,0.25127
4,13,0.027135,0.96487,0.10542,0.24366
4,13,0.023186,0.96286,0.11529,0.2493
4,13,0.023807,0.96305,0.11288,0.25175
4,13,0.023392,0.96219,0.11397,0.25286
4,13,0.022463,0.96103,0.11448,0.257
4,13,0.022629,0.95915,0.11523,0.25968
4,13,0.023154,0.96069,0.11353,0.25605
4,13,0.022347,0.95984,0.11369,0.25681
4,13,0.021906,0.95995,0.11676,0.25729
4,13,0.022624,0.95987,0.1143,0.25769
4,13,0.022141,0.96027,0.11535,0.25745
4,13,0.022521,0.96062,0.11544,0.25737
4,13,0.021891,0.96,0.1157,0.25765
4,13,0.022728,0.96071,0.11248,0.25669
4,13,0.022112,0.96045,0.11553,0.25747
4,13,0.02262,0.96061,0.1148,0.25806
4,13,0.023331,0.96076,0.11207,0.25824
4,13,0.022313,0.95849,0.11517,0.26585
4,13,0.023336,0.9591,0.11073,0.26521
4,13,0.022716,0.95879,0.11185,0.26538
4,13,0.023596,0.95933,0.10984,0.26353
4,13,0.023799,0.95927,0.11068,0.2644
4,13,0.02301,0.95796,0.11245,0.26779
4,13,0.021815,0.95742,0.11468,0.26723
4,13,0.021912,0.95755,0.11478,0.26754
4,13,0.021934,0.95782,0.11528,0.26526
4,13,0.026788,0.96413,0.10269,0.24649
4,13,0.025171,0.96156,0.10917,0.25724
4,13,0.023819,0.95998,0.11077,0.26104
4,13,0.023689,0.96003,0.11219,0.26349
4,13,0.023638,0.95897,0.1126,0.2631
4,13,0.022082,0.9584,0.1157,0.26439
4,13,0.022029,0.95801,0.11587,0.2651
4,13,0.024738,0.96075,0.10998,0.25728
4,13,0.025755,0.96226,0.10836,0.25265
4,13,0.02188,0.95844,0.12041,0.26434
4,13,0.022196,0.9569,0.11902,0.26962
4,13,0.020711,0.95848,0.12417,0.25843
4,13,0.020962,0.95958,0.12482,0.25776
4,13,0.021564,0.96116,0.12577,0.2508
4,13,0.019358,0.96109,0.13301,0.24528
4,13,0.021553,0.95752,0.1214,0.26935
4,13,0.019915,0.95712,0.12752,0.26364
4,13,0.019283,0.95944,0.13084,0.25493
4,13,0.019044,0.95791,0.1335,0.25851
4,13,0.01821,0.96114,0.14038,0.24551
4,13,0.017567,0.96306,0.14437,0.23331
4,13,0.017632,0.96139,0.1436,0.24084
4,13,0.019014,0.96029,0.13678,0.24893
4,13,0.016909,0.96072,0.14858,0.23998
4,13,0.016449,0.95572,0.15199,0.25497
4,13,0.015676,0.95206,0.1558,0.26282
4,13,0.015568,0.95372,0.15791,0.26174
4,13,0.016022,0.95254,0.15773,0.26762
4,13,0.018453,0.95688,0.1395,0.25817
4,13,0.015024,0.94856,0.16484,0.27531
4,13,0.014888,0.94877,0.16558,0.27819
4,13,0.01435,0.94654,0.17064,0.2807
4,14,0.034598,0.62356,0.22016,0.76971
4,14,0.034371,0.62573,0.21757,0.76893
4,14,0.034638,0.62363,0.21264,0.76902
4,14,0.034727,0.62062,0.20969,0.77155
4,14,0.034576,0.62201,0.20639,0.76978
4,14,0.034555,0.61808,0.20787,0.77339
4,14,0.034303,0.61998,0.21145,0.77265
4,14,0.034021,0.62437,0.21245,0.76953
4,14,0.033987,0.62786,0.21084,0.76657
4,14,0.033914,0.62744,0.21226,0.76794
4,14,0.034384,0.62685,0.21388,0.76912
4,14,0.033971,0.62714,0.21502,0.76941
4,14,0.034259,0.62929,0.21237,0.76665
4,14,0.034175,0.6296,0.21127,0.76608
4,14,0.034485,0.63253,0.2107,0.76352
4,14,0.034275,0.62749,0.20556,0.76767
4,14,0.034753,0.62796,0.20951,0.76664
4,14,0.034159,0.62633,0.20666,0.76901
4,14,0.034457,0.62699,0.20748,0.76876
4,14,0.033842,0.62446,0.20317,0.77111
4,14,0.033772,0.62269,0.20386,0.77233
4,14,0.033748,0.62298,0.20237,0.77163
4,14,0.03374,0.62704,0.19961,0.76888
4,14,0.03389,0.63203,0.19863,0.76514
4,14,0.034493,0.63293,0.20192,0.7638
4,14,0.035596,0.63458,0.20733,0.7624
4,14,0.035558,0.63551,0.20879,0.76151
4,14,0.035564,0.63497,0.20742,0.76152
4,14,0.035579,0.63359,0.20659,0.76314
4,14,0.035583,0.63437,0.20536,0.76195
4,14,0.035574,0.63402,0.20667,0.76209
4,14,0.035563,0.6341,0.20517,0.76219
4,14,0.035522,0.63351,0.20417,0.76284
4,14,0.035636,0.6349,0.20386,0.7616
4,14,0.035565,0.63356,0.20418,0.76203
4,14,0.035538,0.63206,0.20549,0.76373
4,14,0.035555,0.63267,0.20556,0.76305
4,14,0.035583,0.63157,0.20204,0.76467
4,14,0.035543,0.63182,0.20132,0.76461
4,14,0.035571,0.62879,0.20622,0.76671
4,14,0.035583,0.62864,0.20092,0.76736
4,14,0.035581,0.62982,0.20651,0.76598
4,14,0.035637,0.6294,0.20375,0.76594
4,14,0.035543,0.62745,0.20218,0.76782
4,14,0.035577,0.62925,0.20937,0.76619
4,14,0.035574,0.62969,0.2077,0.76502
4,14,0.035599,0.629,0.2085,0.76571
4,14,0.035566,0.63017,0.21049,0.76429
4,14,0.035607,0.62851,0.21052,0.76561
4,14,0.035606,0.6286,0.21128,0.76504
4,14,0.035599,0.62851,0.21097,0.76582
4,14,0.035596,0.62781,0.21277,0.76579
4,14,0.035604,0.62747,0.21554,0.76604
4,14,0.035608,0.63127,0.2108,0.76318
4,14,0.035614,0.62701,0.21625,0.76598
4,14,0.035659,0.6289,0.2154,0.76513
4,14,0.035641,0.62713,0.21598,0.76641
4,14,0.035645,0.62754,0.21422,0.76629
4,14,0.035791,0.62748,0.21328,0.76587
4,14,0.03578,0.63007,0.21279,0.76358
4,15,0.0061272,0.49269,0.096919,0.86768
4,15,0.0060972,0.49133,0.09996,0.86849
4,15,0.0060491,0.49299,0.10202,0.86733
4,15,0.0062573,0.49603,0.1039,0.86598
4,15,0.006099,0.49412,0.10346,0.86703
4,15,0.0060634,0.49182,0.10184,0.86864
4,15,0.0062298,0.49458,0.10519,0.86799
4,15,0.0061955,0.4909,0.10499,0.86938
4,15,0.0069782,0.50467,0.10632,0.86192
4,15,0.0082488,0.52612,0.10802,0.84883
4,15,0.0078396,0.51798,0.10162,0.85466
4,15,0.0089176,0.53765,0.099413,0.84184
4,15,0.0078861,0.52313,0.097593,0.8521
4,15,0.0069845,0.50611,0.094183,0.86228
4,15,0.0072259,0.50974,0.095141,0.85914
4,15,0.0066248,0.50575,0.094965,0.86297
4,15,0.0075062,0.51682,0.093818,0.85188
4,15,0.0068711,0.50608,0.095416,0.8602
4,15,0.0065458,0.49877,0.10051,0.865
4,15,0.0065459,0.49479,0.1005,0.86813
4,15,0.0068684,0.50115,0.10183,0.86359
4,15,0.0076135,0.5135,0.10407,0.85604
4,15,0.0077749,0.51681,0.10111,0.85472
4,15,0.007607,0.51504,0.094521,0.85522
4,15,0.0074902,0.51323,0.10148,0.85725
4,15,0.0069,0.50319,0.11127,0.86333
4,15,0.0071374,0.50539,0.11018,0.86232
4,15,0.0069038,0.50508,0.11333,0.8626
4,15,0.0062183,0.49591,0.1154,0.86809
4,15,0.0061735,0.49602,0.11548,0.86775
4,15,0.0066341,0.50126,0.11544,0.86405
4,15,0.0074945,0.51254,0.11803,0.85784
4,15,0.0068536,0.50428,0.12099,0.86235
4,15,0.0066068,0.50005,0.12025,0.86504
4,15,0.0065529,0.49584,0.11699,0.86754
4,15,0.006689,0.49785,0.11847,0.86602
4,15,0.0066525,0.4982,0.12134,0.86665
4,15,0.00668,0.49776,0.12148,0.86729
4,15,0.0061499,0.4913,0.12184,0.8711
4,15,0.007327,0.50615,0.1207,0.86176
4,15,0.0077661,0.51381,0.11924,0.8579
4,15,0.0067307,0.50249,0.12264,0.86156
4,15,0.0067526,0.50535,0.12618,0.85899
4,15,0.0089052,0.53078,0.12674,0.84395
4,15,0.0087256,0.53065,0.12787,0.84411
4,15,0.0084826,0.52796,0.1318,0.84618
4,15,0.008431,0.52883,0.12875,0.84625
4,15,0.0072454,0.51108,0.13033,0.85639
4,15,0.0073219,0.51298,0.12725,0.8577
4,15,0.0072382,0.51569,0.12335,0.85486
4,15,0.007698,0.52022,0.12915,0.85239
4,15,0.0076025,0.51988,0.12874,0.85226
4,15,0.0078928,0.52078,0.12718,0.85251
4,15,0.0079729,0.52515,0.1286,0.85005
4,15,0.0083032,0.5268,0.13035,0.84848
4,15,0.0083855,0.52499,0.13154,0.84828
4,15,0.0075422,0.52073,0.13248,0.85146
4,15,0.0076168,0.52963,0.11859,0.8467
4,15,0.0070015,0.52196,0.11671,0.85162
4,15,0.0069086,0.52272,0.11483,0.85075
5,16,0.0093942,0.6043,0.064648,0.79751
5,16,0.0093076,0.60272,0.063792,0.79738
5,16,0.009278,0.60383,0.065083,0.79677
5,16,0.0093273,0.60294,0.066229,0.79723
5,16,0.0092747,0.60291,0.064278,0.79746
5,16,0.0092767,0.60226,0.065051,0.79774
5,16,0.0092313,0.60173,0.063755,0.79874
5,16,0.0091645,0.59844,0.054986,0.80167
5,16,0.0091722,0.59524,0.048857,0.80331
5,16,0.0091975,0.59737,0.048704,0.80217
5,16,0.009169,0.59405,0.048485,0.80431
5,16,0.0091703,0.59751,0.047411,0.80205
5,16,0.0091477,0.59546,0.049122,0.80363
5,16,0.0091542,0.59711,0.050148,0.80261
5,16,0.0092187,0.59696,0.052422,0.80205
5,16,0.0091805,0.59895,0.051955,0.80146
5,16,0.0091391,0.59574,0.054107,0.80399
5,16,0.0091307,0.58785,0.060813,0.80962
5,16,0.0090603,0.58626,0.055462,0.81096
5,16,0.0090404,0.58447,0.050318,0.81214
5,16,0.0090449,0.58631,0.053528,0.81072
5,16,0.0090821,0.58563,0.059754,0.81155
5,16,0.0090686,0.5864,0.052597,0.81137
5,16,0.009071,0.5905,0.053418,0.80755
5,16,0.0091585,0.58659,0.052607,0.81103
5,16,0.0090786,0.58952,0.056044,0.80821
5,16,0.0091171,0.58793,0.052375,0.81021
5,16,0.0090586,0.58779,0.052341,0.81099
5,16,0.0091983,0.58864,0.058809,0.80905
5,16,0.0090665,0.5887,0.059402,0.80959
5,16,0.0091231,0.59728,0.058633,0.80402
5,16,0.009137,0.59548,0.059361,0.80362
5,16,0.0091052,0.59624,0.054138,0.80357
5,16,0.0090873,0.59775,0.053455,0.80214
5,16,0.0091126,0.59752,0.053845,0.80257
5,16,0.0090998,0.59724,0.053117,0.80265
5,16,0.0090763,0.5905,0.053754,0.80779
5,16,0.0091322,0.59474,0.056701,0.80406
5,16,0.0091354,0.5925,0.057149,0.80497
5,16,0.0090551,0.59726,0.059257,0.80308
5,16,0.0090635,0.59469,0.064948,0.80425
5,16,0.0091446,0.60042,0.056278,0.79985
5,16,0.009147,0.5981,0.06304,0.80074
5,16,0.0091072,0.59922,0.064108,0.80044
5,16,0.0091496,0.59863,0.063602,0.80114
5,16,0.0091151,0.59436,0.061373,0.80438
5,16,0.0091833,0.59929,0.064051,0.80022
5,16,0.0090941,0.59419,0.065015,0.80461
5,16,0.0091208,0.59611,0.060117,0.80229
5,16,0.0091429,0.59149,0.05791,0.80675
5,16,0.0091285,0.59293,0.056153,0.80516
5,16,0.0090785,0.58954,0.048637,0.80778
5,16,0.0090545,0.58474,0.0493,0.81205
5,16,0.0091193,0.58965,0.048003,0.80813
5,16,0.0091019,0.58981,0.048358,0.80781
5,16,0.0091117,0.58957,0.048481,0.80847
5,16,0.0091418,0.59039,0.049346,0.80794
5,16,0.0091065,0.58774,0.050536,0.80916
5,16,0.0092518,0.59327,0.05265,0.80637
5,16,0.0091261,0.58392,0.057984,0.81033
5,17,0.01236,0.8022,0.42564,0.46159
5,17,0.012264,0.80164,0.42475,0.463
5,17,0.01243,0.80326,0.42071,0.4659
5,17,0.011949,0.79902,0.42924,0.46189
5,17,0.01253,0.78926,0.42284,0.48865
5,17,0.013406,0.79282,0.40884,0.49361
5,17,0.01297,0.79521,0.41992,0.48185
5,17,0.011734,0.803,0.43409,0.45471
5,17,0.01281,0.79559,0.41146,0.48468
5,17,0.013133,0.79154,0.4069,0.49771
5,17,0.01175,0.79789,0.43762,0.45648
5,17,0.012305,0.80244,0.43025,0.45932
5,17,0.013123,0.79346,0.40879,0.49133
5,17,0.012897,0.79418,0.41436,0.48606
5,17,0.011652,0.80493,0.43666,0.44573
5,17,0.012724,0.79841,0.41311,0.48125
5,17,0.013275,0.79562,0.40381,0.49176
5,17,0.012623,0.79402,0.41544,0.48476
5,17,0.012541,0.79646,0.4178,0.47788
5,17,0.012786,0.79552,0.41557,0.48228
5,17,0.012966,0.79576,0.41221,0.48533
5,17,0.012579,0.79783,0.42122,0.47605
5,17,0.013214,0.79525,0.40648,0.4911
5,17,0.01333,0.78827,0.40477,0.50512
5,17,0.011907,0.80262,0.42636,0.46123
5,17,0.012263,0.80028,0.42211,0.47081
5,17,0.012978,0.79485,0.4129,0.48834
5,17,0.011919,0.80366,0.43281,0.45651
5,17,0.012464,0.79844,0.42355,0.47134
5,17,0.012481,0.79913,0.42215,0.47357
5,17,0.011953,0.79618,0.43087,0.46558
5,17,0.012456,0.80008,0.41996,0.47248
5,17,0.012432,0.79888,0.42215,0.4734
5,17,0.012246,0.79987,0.42475,0.46341
5,17,0.012056,0.80379,0.43034,0.45428
5,17,0.012326,0.79402,0.4269,0.47701
5,17,0.012727,0.79571,0.41876,0.4812
5,17,0.011834,0.79883,0.43799,0.45879
5,17,0.012753,0.79491,0.41628,0.48292
5,17,0.012966,0.79573,0.41271,0.48612
5,17,0.013338,0.79423,0.40017,0.49717
5,17,0.012254,0.80131,0.4221,0.46775
5,17,0.011875,0.80215,0.42596,0.46324
5,17,0.011983,0.80099,0.42435,0.46808
5,17,0.011848,0.80547,0.42752,0.456
5,17,0.011767,0.80009,0.43414,0.46066
5,17,0.012598,0.79542,0.41615,0.48228
5,17,0.012585,0.79244,0.41672,0.48793
5,17,0.012274,0.79768,0.42362,0.47374
5,17,0.011603,0.80443,0.4387,0.45073
5,17,0.012504,0.78287,0.42716,0.49781
5,17,0.01256,0.79204,0.41684,0.48695
5,17,0.01191,0.79837,0.42713,0.46612
5,17,0.012195,0.79476,0.42413,0.47809
5,17,0.012377,0.79291,0.42017,0.4846
5,17,0.011746,0.79625,0.42856,0.46612
5,17,0.012284,0.79927,0.42752,0.46837
5,17,0.012612,0.79347,0.42371,0.47854
5,17,0.012922,0.79389,0.42006,0.48622
5,17,0.01218,0.80161,0.42985,0.45997
6,18,0.016216,0.5707,0.18733,0.81194
6,18,0.021042,0.58853,0.18374,0.7994
6,18,0.022597,0.58417,0.18742,0.80247
6,18,0.017817,0.56865,0.18435,0.81401
6,18,0.016416,0.56855,0.18202,0.81415
6,18,0.016773,0.57251,0.18157,0.81082
6,18,0.019931,0.58147,0.18496,0.8039
6,18,0.017229,0.57387,0.18472,0.80942
6,18,0.018399,0.58883,0.17539,0.79965
6,18,0.022443,0.59774,0.18633,0.79219
6,18,0.023636,0.59622,0.18527,0.79388
6,18,0.023664,0.5913,0.19294,0.79631
6,18,0.021942,0.58172,0.18156,0.80471
6,18,0.023426,0.579,0.19031,0.80631
6,18,0.020936,0.57508,0.18445,0.80973
6,18,0.023503,0.58264,0.19279,0.8029
6,18,0.023658,0.58099,0.19053,0.80484
6,18,0.023853,0.57816,0.19803,0.80574
6,18,0.022655,0.57682,0.1908,0.80752
6,18,0.021736,0.5758,0.19417,0.80871
6,18,0.017699,0.56308,0.19653,0.81819
6,18,0.019665,0.57595,0.19193,0.80897
6,18,0.02363,0.58157,0.20035,0.80497
6,18,0.021736,0.57436,0.19706,0.81084
6,18,0.023403,0.57572,0.20438,0.80895
6,18,0.022727,0.57618,0.19709,0.80927
6,18,0.022766,0.57482,0.20478,0.8096
6,18,0.023333,0.57655,0.20163,0.80879
6,18,0.023802,0.57876,0.20527,0.80707
6,18,0.022445,0.57343,0.19897,0.81124
6,19,0.026778,0.96094,0.16244,0.22743
6,19,0.026401,0.95934,0.16705,0.22947
6,19,0.026989,0.96179,0.162,0.22436
6,19,0.027424,0.96156,0.16056,0.22611
6,19,0.030188,0.96482,0.14929,0.219
6,19,0.028007,0.96218,0.15921,0.22459
6,19,0.026647,0.9592,0.16176,0.23545
6,19,0.026617,0.95577,0.16088,0.24872
6,19,0.026617,0.95268,0.16395,0.25763
6,19,0.026543,0.95204,0.16281,0.2601
6,19,0.026614,0.95431,0.16384,0.25389
6,19,0.026459,0.95331,0.16455,0.25666
6,19,0.026574,0.95371,0.16442,0.25613
6,19,0.026923,0.95552,0.16109,0.24792
6,19,0.027253,0.96032,0.16117,0.23175
6,19,0.027088,0.96026,0.16216,0.23179
6,19,0.026531,0.95945,0.16392,0.23332
6,19,0.026497,0.95742,0.16255,0.24043
6,19,0.026613,0.9598,0.16382,0.23183
6,19,0.026664,0.96085,0.16476,0.22658
6,19,0.026875,0.96038,0.16373,0.22904
6,19,0.026631,0.96069,0.16438,0.22736
6,19,0.026552,0.96067,0.16468,0.22755
6,19,0.026375,0.95963,0.16636,0.22905
6,19,0.027357,0.96145,0.16121,0.22605
6,19,0.026521,0.96053,0.16486,0.22802
6,19,0.026585,0.95886,0.16494,0.23354
6,19,0.026608,0.96066,0.16469,0.22934
6,19,0.026528,0.96045,0.1636,0.2282
6,19,0.026596,0.96073,0.16439,0.22778
7,20,0.090503,0.73388,0.59946,0.4063
7,20,0.09154,0.71406,0.60403,0.42446
7,20,0.10703,0.72293,0.59473,0.39647
7,20,0.10101,0.72121,0.60748,0.39601
7,20,0.0955,0.73445,0.59295,0.39864
7,20,0.095332,0.73511,0.59084,0.40056
7,20,0.10121,0.72936,0.59091,0.40058
7,20,0.10815,0.72216,0.62105,0.39067
7,20,0.093994,0.7327,0.60418,0.40283
7,20,0.090178,0.73284,0.60137,0.40036
7,20,0.10073,0.73013,0.61068,0.39705
7,20,0.09778,0.73536,0.59394,0.40021
7,20,0.096398,0.73213,0.60036,0.40284
7,20,0.090564,0.73189,0.59406,0.40453
7,20,0.099624,0.73223,0.60263,0.39772
7,20,0.090783,0.72138,0.60842,0.41125
7,20,0.090478,0.73009,0.6062,0.40983
7,20,0.087434,0.71181,0.61886,0.41533
7,20,0.0879,0.72316,0.61011,0.41537
7,20,0.082854,0.70981,0.62435,0.42019
7,20,0.088057,0.71798,0.61384,0.41605
7,20,0.088644,0.71487,0.61509,0.41513
7,20,0.084412,0.72394,0.60567,0.41589
7,20,0.087885,0.72237,0.61362,0.40216
7,20,0.086336,0.71811,0.61511,0.41106
7,20,0.084771,0.71261,0.62247,0.42429
7,20,0.084924,0.70751,0.62548,0.41548
7,20,0.082964,0.69666,0.63547,0.42734
7,20,0.082973,0.70371,0.62882,0.42333
7,20,0.086074,0.7045,0.62397,0.42581
7,20,0.086074,0.7151,0.61694,0.41227
7,20,0.080823,0.69768,0.64106,0.42772
7,20,0.087233,0.71964,0.60166,0.41443
7,20,0.082752,0.71887,0.61001,0.43035
7,20,0.086522,0.71701,0.60567,0.40617
7,20,0.083908,0.70856,0.6212,0.42228
7,20,0.085333,0.70983,0.61923,0.41987
7,20,0.082208,0.69579,0.63684,0.43549
7,20,0.077688,0.68186,0.65303,0.43864
7,20,0.082896,0.7087,0.62483,0.42205
7,20,0.0806,0.70405,0.63034,0.42574
7,20,0.071826,0.67038,0.67051,0.45806
7,20,0.077864,0.68373,0.65124,0.43809
7,20,0.07562,0.68611,0.65454,0.44444
7,20,0.085363,0.70819,0.62225,0.42575
7,20,0.077316,0.69316,0.6399,0.43302
7,20,0.080748,0.69401,0.63076,0.43497
7,20,0.082043,0.71218,0.61924,0.42224
7,20,0.087445,0.71776,0.60664,0.41775
7,20,0.082217,0.7078,0.61899,0.42309
7,20,0.079977,0.69734,0.64219,0.43338
7,20,0.085269,0.7136,0.61648,0.41187
7,20,0.084241,0.7147,0.6156,0.41029
7,20,0.084771,0.71297,0.61596,0.41105
7,20,0.087849,0.71136,0.61701,0.41299
7,20,0.08453,0.69448,0.60523,0.41531
7,21,0.09725,0.84237,0.43572,0.34756
7,21,0.099931,0.85176,0.43578,0.32536
7,21,0.10576,0.8664,0.42308,0.30178
7,21,0.095541,0.83452,0.46042,0.3498
7,21,0.097937,0.84041,0.45759,0.33948
7,21,0.098816,0.85418,0.43582,0.31821
7,21,0.098899,0.85115,0.43829,0.32936
7,21,0.10251,0.86147,0.43201,0.30206
7,21,0.10026,0.84898,0.44036,0.32604
7,21,0.10398,0.86758,0.41704,0.30083
7,21,0.10208,0.86627,0.42188,0.30478
7,21,0.096564,0.84638,0.45878,0.32742
7,21,0.099196,0.85054,0.4501,0.3153
7,21,0.099428,0.83598,0.45554,0.34203
7,21,0.097007,0.8402,0.45291,0.33573
7,21,0.1017,0.84839,0.43889,0.3201
7,21,0.10681,0.86204,0.423,0.29316
7,21,0.097468,0.84272,0.44634,0.34485
7,21,0.093512,0.83095,0.46156,0.36398
7,21,0.095986,0.83746,0.46141,0.33768
7,21,0.1028,0.86398,0.42698,0.30906
7,21,0.089624,0.8189,0.48083,0.37697
7,21,0.09957,0.85287,0.43777,0.32123
7,21,0.10199,0.86052,0.43394,0.30801
7,21,0.10002,0.85127,0.43479,0.32043
7,21,0.10021,0.85539,0.4384,0.31491
7,21,0.10406,0.86988,0.41439,0.29607
7,21,0.10177,0.86494,0.42129,0.2961
7,21,0.097712,0.84977,0.43808,0.32805
7,21,0.098103,0.84861,0.44131,0.32268
7,21,0.097824,0.8547,0.4486,0.31385
7,21,0.099898,0.85572,0.43553,0.31827
7,21,0.09824,0.84078,0.45597,0.33507
7,21,0.10386,0.87077,0.42063,0.29234
7,21,0.094444,0.83293,0.44684,0.3441
7,21,0.1014,0.85061,0.44047,0.31067
7,21,0.098021,0.85958,0.42475,0.31503
7,21,0.099543,0.85672,0.43414,0.31594
7,21,0.099188,0.85215,0.43328,0.32031
7,21,0.098045,0.84652,0.44548,0.32302
7,21,0.096673,0.84372,0.44973,0.32953
7,21,0.10322,0.86386,0.42182,0.30443
7,21,0.094789,0.85106,0.43678,0.33682
7,21,0.099375,0.85397,0.4309,0.32131
7,21,0.10242,0.86266,0.42806,0.3049
7,21,0.09485,0.84561,0.43897,0.3286
7,21,0.10378,0.86115,0.42016,0.31188
7,21,0.1011,0.85727,0.4306,0.323
7,21,0.10108,0.87316,0.41046,0.29268
7,21,0.099376,0.86081,0.43363,0.3158
7,21,0.10218,0.87173,0.40672,0.29949
7,21,0.085681,0.81777,0.47923,0.37645
7,21,0.09648,0.86171,0.42222,0.30978
7,21,0.1017,0.86614,0.41763,0.30083
7,21,0.097962,0.85461,0.42558,0.31917
7,21,0.10094,0.87544,0.40909,0.29521
7,21,0.099922,0.85862,0.43122,0.30876
7,21,0.099348,0.85728,0.42208,0.3185
7,21,0.098518,0.85682,0.43243,0.31625
8,22,0.038854,0.97003,0.16139,0.18422
8,22,0.03852,0.96976,0.1597,0.18715
8,22,0.038566,0.96965,0.1603,0.18686
8,22,0.038836,0.97011,0.16239,0.184
8,22,0.038852,0.96982,0.16166,0.1856
8,22,0.038472,0.96943,0.16308,0.18591
8,22,0.038816,0.96997,0.16199,0.18507
8,22,0.038555,0.9692,0.16333,0.18686
8,22,0.038341,0.96827,0.16392,0.19123
8,22,0.038699,0.96932,0.16043,0.18811
8,22,0.038811,0.96991,0.16198,0.18516
8,22,0.03904,0.97022,0.15903,0.18433
8,22,0.03876,0.97022,0.16251,0.18441
8,22,0.038314,0.96797,0.1657,0.18836
8,22,0.038812,0.96996,0.16186,0.18555
8,22,0.038653,0.96969,0.1613,0.18561
8,22,0.038688,0.96971,0.16182,0.1856
8,22,0.038738,0.9702,0.16028,0.18454
8,22,0.038516,0.96955,0.16151,0.18653
8,22,0.038563,0.96959,0.16375,0.18437
8,22,0.038713,0.97033,0.16279,0.18182
8,22,0.038635,0.96997,0.16229,0.18389
8,22,0.038784,0.96996,0.16206,0.18394
8,22,0.03842,0.96946,0.164,0.18581
8,22,0.039553,0.97081,0.16029,0.1811
8,22,0.036863,0.96672,0.17027,0.19198
8,22,0.038764,0.97046,0.16185,0.18186
8,22,0.038822,0.97023,0.16104,0.18405
8,22,0.038901,0.97021,0.16048,0.18319
8,22,0.038816,0.97008,0.16057,0.18362
8,22,0.038983,0.97071,0.16052,0.18238
8,22,0.038814,0.97084,0.15889,0.18253
8,22,0.038494,0.97026,0.15911,0.18318
8,22,0.038501,0.97057,0.15966,0.18307
8,22,0.039176,0.97137,0.15785,0.1798
8,22,0.03883,0.97098,0.15826,0.182
8,22,0.038767,0.97084,0.15827,0.18195
8,22,0.038323,0.97029,0.15987,0.18345
8,22,0.038468,0.96978,0.16205,0.18474
8,22,0.038373,0.96983,0.16041,0.18401
8,22,0.038495,0.97004,0.16069,0.18363
8,22,0.03858,0.97066,0.16189,0.182
8,22,0.038131,0.96923,0.1651,0.18504
8,22,0.038782,0.97041,0.15875,0.1844
8,22,0.039001,0.9703,0.15978,0.1826
8,22,0.039053,0.97097,0.15974,0.18133
8,22,0.039191,0.97045,0.15827,0.18264
8,22,0.038939,0.97126,0.16092,0.18103
8,22,0.039292,0.97118,0.1557,0.18311
8,22,0.038777,0.97024,0.16066,0.18466
8,22,0.038722,0.96921,0.15989,0.18639
8,22,0.038574,0.96952,0.16247,0.1842
8,22,0.038766,0.96975,0.16079,0.185
8,22,0.03889,0.9708,0.16022,0.18296
8,22,0.038908,0.97058,0.16079,0.18207
8,22,0.039234,0.97093,0.15751,0.18265
8,22,0.039421,0.97131,0.15683,0.18175
8,22,0.039398,0.97131,0.1564,0.18193
8,22,0.038954,0.97109,0.16013,0.17967
8,22,0.038863,0.9713,0.15896,0.18246
8,22,0.038774,0.97096,0.15941,0.18237
8,22,0.038679,0.97068,0.15764,0.18346
8,22,0.038481,0.97055,0.15956,0.18329
8,22,0.039047,0.9707,0.15737,0.18352
8,22,0.038791,0.97042,0.15949,0.18552
8,22,0.038608,0.97012,0.16198,0.18249
8,22,0.038645,0.97002,0.16037,0.18572
8,22,0.038922,0.9704,0.15823,0.18441
8,22,0.038875,0.97103,0.15741,0.18443
8,22,0.038685,0.97068,0.15953,0.18152
8,22,0.038736,0.97127,0.15991,0.18174
8,22,0.038737,0.97098,0.1579,0.18478
8,22,0.038521,0.9705,0.15818,0.18456
8,22,0.038682,0.971,0.15802,0.18395
8,22,0.039046,0.97082,0.1583,0.18183
8,22,0.038537,0.97017,0.15925,0.18513
8,22,0.038526,0.97007,0.15882,0.18523
8,22,0.039008,0.97093,0.15769,0.1825
8,22,0.038573,0.9713,0.1617,0.18262
8,22,0.038885,0.97073,0.15974,0.18243
8,22,0.039021,0.97128,0.1586,0.1829
8,22,0.038888,0.97053,0.15731,0.18446
8,22,0.038916,0.97015,0.15853,0.18494
